channel_id,channel_title,description,subscriber_count,view_count,video_count,published_at,category,city,country,niche,engagement_rate,search_query,scraped_at
UCrrcWVwRINJ9jZGKX1dStEA,LuuSue Beauty,"Hello, I’m Lưu Thanh Xuân , you can call me Sue  and welcome to my channel ❤️
I’m a Viet gal obsessed with skincare, makeup and hairstyle. Here, you will find mostly beauty videos and occasional vlog

Subscribe for new videos every week 

Checkout my other social media before you leave 💕 
🌸 IG: luusuebeauty 
🌸FACEBOOK: www.facebook.com/thanhxuan.luu
🌸 Email for business: thanhxuanluu2904@gmail.com",56400,4028959,161,2015-04-21T04:23:02Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:12.676776
UC2-lGic-8x3vip6DkYD5vtw,newyorkplease,"Vlogging daily life in New York City. 
Subscribe for things to do, eat and see :)

Chantal 🖤 NYC

INSTAGRAM
@newyorkplease_  for a visual diary of all of my favorite spots
@chantalwirekoh   for lifestyle content and real city life

BLOG ~COMING SOON~
newyorkplease.com


",57900,4815713,172,2017-06-05T04:16:31Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:12.934743
UCHBpp9Yez6NdDmUZ1CKYD5A,Enchanted Beauty By Basma,"Hello There!! I'm Basma And welcome to my Channel Enchanted Beauty By Basma.Just like you, I'm obsessed with makeup! You'll get to see exciting new post. Product reviews, Swatches,Eye make up looks ,Video tutorials, Dupe alerts and so much more! Subscribe to my channel to see more new and exciting makeup related videos and so much more and don't forget to like my Facebook page :https://www.facebook.com/enchantedbeautybybasma",35400,1398837,247,2015-07-05T09:06:59Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:13.315821
UCQVY5Bs4iFN5-6zszrQXqdw,SMGlobal Catwalk,"SMGlobal Catwalk
International Fashion, Beauty, Style, Travel & Education.
FASHION WEEK Shows: #newyork #london #milan #paris #dubai #tokyo 

EVENTS & TICKETS: www.eventbrite.com/cc/fashion-week-world-tour-75319

SHOP DESIGNER COLLECTIONS @SaminaMughal @TeraniCouture @Lara
www.SaminaMughal.com

Follow us on #facebook #instagram #twitter #tiktok & #youtube
www.SMGlobalCatwalk.com



#smglobalcatwalk  #fashionweek  #fashiongala  #nyfw  #lfw  #pfw  #mfw  #saminamughal  #internationalfashionweek  #a",4230,233401,552,2016-03-21T05:58:31Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:13.733550
UCKH88K-abfscTj6m4Rvybsg,Monique Garcia,"Monique Garcia
Owner of Browstètics
Servicing Massachusetts, New York, Rhode Island
www.instagram.com/browstetics
www.browstetics.com


",5790,269411,29,2013-04-02T00:14:04Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:14.002141
UCYKVRdCgtnZ1F1DuVI_wf9w,Twintorials,"We're Rachel and Victoria, twins who have a love for makeup! We love cream products, sparkly eyeshadows, and project panning! While we love having makeup, we also promote healthy spending within the beauty community.
If any of this sounds good to you, we would love it if you subscribed to our channel! If not, we're slightly offended but wish you well!
Social Media: 
https://www.instagram.com/twintorials/
https://twitter.com/Twintorials
https://www.instagram.com/twinpans/

Affiliate Codes
TWINTOR",1340,111765,427,2017-02-01T01:23:51Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:14.256529
UCGJx4_oBDkdDx1hfNvZbASg,Hennafly,"Hennafly wants to teach you how to be your own henna artist and hone your own style. Be creative and try new things with henna! It's an art and shouldn't have any limitations. Follow our step-by-step videos in our Henna Design Basics {Series} or watch some of our henna doodle videos for inspiration! 


Hennafly provides traditional and modern henna designs for the New Jersey/New York area. Design styles include traditional Indian, Arabic, Moroccan, and free-hand designs. Hennafly uses USDA organ",14200,1637759,42,2014-12-03T17:30:25Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:14.519890
UC9G0qpYkLw74kSfaqa25oVw,New York Sirens,"Full Volume Hockey. One of the @/pwhl inaugural six.
",3260,20071,57,2023-08-24T16:06:10.256166Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:15.214278
UCi0o9irT_KUpHmACT2VLiwg,Charlotte Tilbury Beauty,"Darling, unlock the secret to your most BEAUTIFUL YOU! 
Discover magic makeup and skincare tutorials on the official YouTube Channel for Charlotte Tilbury Beauty!

Whether you want to create one of my 10 ICONIC looks, discover your perfect wedding makeup look, beautify your eyes with a Feline Flick or SUPERCHARGE your skincare routine, this is the perfect online destination to make ALL your beauty dreams come true!
 
Discover the MAGIC as I’m joined by my gorgeous nieces, celebrity makeup artist",878000,154761050,1984,2012-05-16T09:28:54Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:15.472167
UCSbFPSe2quRjL60zjDyJ9EA,Beauty Masters,"Hey guys! We are two best friends (Juliette and Julia) who love to make youtube videos; from DIYs to hauls. We mostly do beauty and fashion related videos, but we also like to diversify our content by doing lifestyle videos and challenges. We also accept your requests :) Subscribe to see all that we post! Hope you're going to join us.
Love, Juliette and Julia xxx",21200,5499774,4,2014-08-17T19:30:58Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:15.721703
UCvuWKw-QQ2zRAAAuT4QQxyQ,Fiddlestix And Stitches,All things needlework and Bernina,6810,444134,165,2019-03-27T15:01:40Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:15.972487
UCayUfJpRUhNyF4WWLt9LE2Q,Elena Koira,"Hey, friends! Welcome or welcome back to my channel, a place where we talk all things beauty! I’m Elena, a Belarusian girl living in SoCal, sharing all my beauty must-haves and more. From makeup reviews and tutorials to hauls and unboxings—there's always something fun happening here. If you're into honest reviews and beauty inspo, hit that subscribe button and join the fun!

PR / collabs: theelenakoira@gmail.com 
",2500,1928890,477,2022-08-16T17:31:04.175289Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:16.236497
UCf2Ghr2QX6LlftPRo4Y9N3w,MBA Making Beauty Academy,"Mba Making Beauty Academy è una Accademia specializzata nel mondo del Make up sia Fashion che Artistico ed è presente dal 1999 a Milano, Torino, Padova 
Propone una ricca ed innovativa scelta di proposte formative, dei piani di studio individuali, un corpo docente prestigioso, numerosi link al mondo del lavoro e dei luoghi iper professionali di studio nati esclusivamente per i Make up artist.
+ di 8.000 ore di formazione make-up di alto livello ed aggiornatissime
+ di 40 docenti selezionati tra ",2250,950916,223,2014-11-26T11:38:32Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:16.484390
UCT-FDWjPbUx5GDgi4iHh24g,Victoria ," Hi! My name is Victoria, I'm a content creator raised in Nigeria and currently based in New York. Follow for all things Get Ready With Me ✨",1250,125411,60,2019-04-13T12:36:02Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:16.756170
UCrXXX2jHohkwkdVTrNn0nEQ,Sarias,"Welcome to my channel, My name is Sarias. I'm Dominican, Born in New York City, Raised at ""El Patio"" My beautiul Dominican Republic and one of the Hottest City Miami... Yes I’ve been All over the place!, Currently living in the ""Queen City"" Charlotte, North Carolina.

I am a true believer of ""doing what you love"" because this industry has strengthened my purpose of life, I love to help other by helping them face and over turn challenges with confidence.

This is my Makeup & Beauty channel! Im ju",1950,40464,47,2016-06-25T06:01:20Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:17.572220
UCuK9hPYhc3BptF83x8scujA,Drogas Lietuva,"DROGAS - tai didžiausias mažmeninės prekybos grožio, sveikatos, higienos ir buitinių prekių tinklas Baltijos šalyse! 😊
Daugiau informacijos ieškokite: www.drogas.lt",2560,1670116,461,2015-09-29T07:24:03Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:17.856537
UCiVpnB7za0sATET4mHr_npA,Forever52 Official India,"Welcome to the Official Forever52 India YouTube channel! 🌟 

We are a Proud Brand under Forever Makeup Trading LLC, Dubai, UAE. 
Discover a world of beauty, style, and endless possibilities with our exceptional makeup and beauty products. At Forever52, we believe that every day is a canvas, and makeup is the art that lets you express your unique beauty.

Don't forget to hit the subscribe button so you never miss a moment of beauty inspiration. Get ready to transform your daily life with Forever5",4560,11069105,126,2018-08-13T13:48:13Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:18.103439
UCRqvKjfu2p11CbvYTvWjz4g,Airrlikaa Beauty,"สวัสดีค่าทุกคน  ยินดีต้อนรับเข้าสู่ช่อง Airrlikaa Beauty  นะคะ
ช่องนี้เป็นชองที่สอง ของแอริกะ^^  เป็นช่องที่แอริกะรวบรวมเกี่ยวกับเรื่องของ make up และ beauty product
ที่แอริกะใช้และชื่นชอบมาทำเป็นวีดีโอให้เพื่อนๆได้ดูกันน เย่ๆๆๆ :)
ถ้าเพื่อนๆคนไหนชอบ เหมือนๆกันก็ อย่าลืมกดซัปสไครป์ ช่อง แอริกะ กันด้วยนะคะ ^^

ติดต่องาน : Contact.airrlikaa@gmail.com

✌
Welcome to my channel !!
My name is Airrlikaa
I make videos about Fashion, Make up  and beauty products me, so if you would like to see more of me",34300,1445913,16,2015-09-29T04:19:11Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:18.357606
UC4t0dKl7um-eA48kSeselfA,🌝 구름에 달 가듯이 | Juice Travel New York,"Hey, everybody! Welcome to our channel, @JuiceTravel!

Join us as we share our adventures—from exploring New York to discovering hidden gems across the United States, Italy, Spain, France, Korea, Japan, and many more destinations. You'll also find exciting content on our recent cruise adventures and live concerts.

For music lovers, we feature timeless hits from the '50s, '60s, and '70s, along with occasional selections from other eras.

We truly appreciate your support. If you enjoy our shorts ",1520,600680,885,2023-11-25T19:05:15.153224Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:18.622293
UCaAo0iHOu5_st3ti7uGcaew,Jourdan Sloane,"Welcome to my Youtube Channel! Let's be friends!

I have a passion for creating everyday attainable beauty looks, playing around with makeup, and sharing my favorite tips + tricks along the way. Makeup is my therapy and hopefully you find something here that resonates with you. 💖

Instagram: @jourdansloane
Tiktok: jourdansloane 


Email: Jourdan@jourdansloane.com for inquiries!",183000,8939681,57,2017-02-18T06:17:59Z,Beauty & Cosmetics,New York,USA,beauty,15.0,New York beauty,2025-08-11T17:53:19.550988
UCBr6U1jwAR0KfIaZlhC1PiQ,UK International London Beauty School,"Welcome to UK International Beauty School, your gateway to a thriving career in the beauty and glamour industry. Whether your passion lies in becoming a makeup artist or hairstylist, join us at UKIBS, India's premier Hair, Makeup, and Beauty Academy in Delhi.

Conveniently located in Noida, Delhi, and Ghaziabad, our beauty school provides an array of distinctive and cutting-edge beauty makeup and hairstyling training courses and workshops featuring state-of-the-art tools and techniques.

In our ",19600,13212781,742,2020-02-28T07:53:18.21353Z,Beauty & Cosmetics,London,UK,beauty,15.0,London beauty,2025-08-11T17:53:23.864831
UCE39fSsvBueNNkMYbZaUrMQ,Abbey London Walker ,"Welcome to my channel, Abbey London Walker US! I am so excited to share my expertise in creating all-natural, affordable beauty products with you. Growing up in Egypt, I have always been passionate about beauty and self-care, but I also understand the importance of affordability. That's why I am here to show you how to make your own beauty products, right in your own kitchen, using cheap and raw ingredients. From lotions to face masks to scrubs, I will be your guide to enhancing your natural bea",104000,8401035,726,2022-05-17T04:56:10.18089Z,Beauty & Cosmetics,London,UK,beauty,15.0,London beauty,2025-08-11T17:53:25.497894
UCui1LRWxpmwlStqwUzyalWw,kasumi beauty channel ,"Welcome to my channel !

メイクアップアーティストのkasumiです。
コスメやメイク、インナービューティーなどの
美容についてをメインに、10月からはLondonでの経験や日常、旅、料理など様々な事をお届けいたします！

I’m kasumi, a make-up artist .
I'll be sharing tips on beauty, cosmetics, makeup, and inner beauty. 
Starting in October, I'll also share my experiences in London, daily life, travel, cooking and more..
",6010,234024,11,2024-09-07T10:49:38.581891Z,Beauty & Cosmetics,London,UK,beauty,15.0,London beauty,2025-08-11T17:53:25.753970
UCYuyz8rdgZxepfjZbf8KN5g,Uttarakhand family in London 🇬🇧,"
Hi and welcome to my channel my name is asha rawat I am living in london I 
have started this channel to share my dailyvlogs, beauty vlog ,nailsvlogs ,lashvlogs, lifestyle foodvlog and Shopping vlogs
I am Just trying to create some awesome so if you like my videos then like video share with friends and subscribe to my channel and press the bell icon for more more videos My Insta - asharawat2111
",5540,1598336,1357,2016-05-25T16:50:13Z,Beauty & Cosmetics,London,UK,beauty,15.0,London beauty,2025-08-11T17:53:27.161847
UCLEzI5__CkKnnvinbxWLcaA,Ageless London By Tamanna,"Hi Girls!  I am Tamanna Rahman, 
Although I live in the London, UK, I am from Bangladesh.  I make videos about skin care for you.


 I discuss skincare, hair care, makeup, product reviews and recommendations on this platform. 
 My goal is to help you discover your inner and exterior beauty by giving you real beauty information. 

 What are you waiting for if you think this sounds good? 
 Let's connect by subscribing to this channel. 
---
You can find me on  
 YouTube:     @AgelessLondon
 Website",8540,656386,439,2023-08-21T00:19:03.844051Z,Beauty & Cosmetics,London,UK,beauty,15.0,London beauty,2025-08-11T17:53:28.202292
UCnNvkq5JhTqeNUbuNvjsLGQ,Beauty by Katty,"Často vídám ženy bloumat v regálech s kosmetikou. Jsou zadumané, zamračené, hledající. Periferně je pozoruji a přemýšlím, co asi hledají. Dokonalý makeup, pudr, skvělé stíny, rtěnku.... . Vhodí pár kousků do košíku, v tom lepším případě, když se jim zdá, že našly. 
Přechází k dalšímu regálu. Zkoumají názvy krémů. Sahají po těch, jejichž nápisy nabízí zázraky. Miracle je ten, který zabere vždy. Cokoliv miracle je nejprodávanější, zdá se. 
Smutná a s povzdechem přestávám pozorovat, beru, pro co js",53500,3852478,113,2014-07-17T08:26:04Z,Beauty & Cosmetics,London,UK,beauty,15.0,London beauty,2025-08-11T17:53:30.350563
UCetfYniychAx_SZkbUkm0Vg,London House Salon and Academy Gorakhpur U.P.,"Discover the epitome of luxury and beauty at London House Salon located within Gorakhpur city. Led by Mrs. Divya Verma, renowned makeup artist and owner, has garnered a reputation for excellence and minimal wait times. Enjoy a range of services, including hair, beauty, makeup & bridal services and training for aspiring makeup artists.

Visit:
London House Salon
Hotel Bobina Road, Near Shipra Lawn and Hallmark School, Jatashankar Chowk, Gorakhpur 273001

Call/WhatsApp at: 9899515572

#maniac 
#mo",2380,599303,494,2018-10-15T11:50:30Z,Beauty & Cosmetics,London,UK,beauty,15.0,London beauty,2025-08-11T17:53:30.601615
